"PNuid_NLidu","Name_en","Nom_fr","Latitude","Longitude","satellite_dep","wo_backbone_fibre_sans_fibre_dorsale","CTI_backbone_dorsale_BPI"
6008,"Utterson","Utterson",45.210834,-79.327223,0,0,0
6009,"Oxtongue Lake","Oxtongue Lake",45.378055,-78.925833,0,0,0
6010,"Stonyridge","Stonyridge",44.590209,-78.0295,0,0,0
6011,"Gilchrist Bay","Gilchrist Bay",44.538611,-78.09389,0,0,0
6012,"Barkway","Barkway",44.905834,-79.178334,0,0,0
6013,"Houseys Rapids","Houseys Rapids",44.867778,-79.210556,0,0,0
6014,"Spanish","Spanish",46.195521,-82.338292,0,0,0
6015,"Serpent River","Serpent River",46.211667,-82.542778,0,0,0
6016,"Blind River","Blind River",46.185833,-82.960556,0,0,0
6017,"Algoma Mills","Algoma Mills",46.185278,-82.812779,0,0,0
6018,"Spragge","Spragge",46.208334,-82.659723,0,0,0
6020,"Iron Bridge","Iron Bridge",46.280555,-83.220278,0,0,0
6022,"Thessalon","Thessalon",46.261164,-83.555741,0,0,0
6023,"Little Rapids","Little Rapids",46.302223,-83.549166,0,0,0
6024,"Kynoch","Kynoch",46.444445,-83.275278,0,1,0
6025,"Sowerby","Sowerby",46.296945,-83.389722,0,0,0
6026,"Bruce Mines","Bruce Mines",46.301111,-83.794721,0,0,0
6027,"Bruce Station","Bruce Station",46.316667,-83.767501,0,0,0
6028,"Desbarats","Desbarats",46.3475,-83.924166,0,0,0
6029,"Hilton Beach","Hilton Beach",46.256945,-83.893056,0,0,1
6030,"Richards Landing","Richards Landing",46.290278,-84.034722,0,0,0
6031,"Echo Bay","Echo Bay",46.485278,-84.067223,0,0,0
6032,"Bar River","Bar River",46.441667,-84.026111,0,0,0
6033,"Echo River","Echo River",46.50784,-84.036762,0,0,0
6034,"Poplar Dale","Poplar Dale",46.5125,-83.730278,0,1,0
6035,"Dunns Valley","Dunns Valley",46.466667,-83.624721,0,1,0
6036,"Gordon Lake","Gordon Lake",46.423612,-83.866666,0,0,0
6038,"Sault Ste. Marie","Sault Ste. Marie",46.516572,-84.333799,0,0,0
6040,"Odena","Odena",46.579166,-84.321111,0,0,0
6041,"Heyden","Heyden",46.641389,-84.306946,0,0,0
6042,"Island Lake","Island Lake",46.678055,-84.264167,0,0,0
6043,"Pointe Louise","Pointe Louise",46.466111,-84.480556,0,0,0
6044,"Carpin Beach","Carpin Beach",46.500278,-84.456388,0,0,0
6045,"Gros Cap","Gros Cap",46.527777,-84.576668,0,0,0
6046,"Batchewana","Batchewana",46.709359,-84.523886,0,0,0
6047,"Red Rock","Red Rock",46.626934,-84.517344,0,0,0
6048,"Goulais River","Goulais River",46.720555,-84.382222,0,0,0
6049,"Goulais Bay","Goulais Bay",46.72,-84.420278,0,0,0
6050,"Bourdages Corner","Bourdages Corner",46.728611,-84.296666,0,0,0
6051,"Karalash Corners","Karalash Corners",46.778543,-84.358318,0,0,0
